,s_id,semester,average,class_pr,dept_pr,學院,科系,參加社團,系學會社團,學術型社團,康樂性社團,聯誼性社團,服務性社團,club_id,assistant_manager_flag,manager_flag
7544,c4b850d7b96ee7931170d28fbf1f9116,1021,75.27,22.0,38.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
7545,c4b850d7b96ee7931170d28fbf1f9116,1022,72.86,17.0,28.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
7546,c4b850d7b96ee7931170d28fbf1f9116,1031,81.23,44.0,67.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
7547,c4b850d7b96ee7931170d28fbf1f9116,1032,84.52,61.0,76.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
7548,c4b850d7b96ee7931170d28fbf1f9116,1041,76.64,52.0,45.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
7549,c4b850d7b96ee7931170d28fbf1f9116,1042,76.5,26.0,45.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
7550,c4b850d7b96ee7931170d28fbf1f9116,1051,88.5,67.0,78.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
7551,c4b850d7b96ee7931170d28fbf1f9116,1052,85.0,61.0,66.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
7552,c50accc00e4b82835e3260c98c51e20d,1021,81.5,56.0,54.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7553,c50accc00e4b82835e3260c98c51e20d,1022,85.86,85.0,83.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7554,c50accc00e4b82835e3260c98c51e20d,1031,80.0,70.0,66.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7555,c50accc00e4b82835e3260c98c51e20d,1032,77.19,40.0,38.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7556,c50accc00e4b82835e3260c98c51e20d,1041,87.95,71.0,75.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7557,c50accc00e4b82835e3260c98c51e20d,1042,89.67,77.0,81.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7558,c50accc00e4b82835e3260c98c51e20d,1051,87.78,68.0,69.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7559,c50accc00e4b82835e3260c98c51e20d,1052,85.0,44.0,43.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7560,c52eded23a6969e09eab854f2433f3b4,1021,78.22,75.0,75.0,理學院,光電科學與工程學系,Y,N,N,Y,Y,N,E005,N,N
7561,c52eded23a6969e09eab854f2433f3b4,1022,80.26,80.0,80.0,理學院,光電科學與工程學系,Y,N,N,Y,Y,N,E005,N,N
7562,c52eded23a6969e09eab854f2433f3b4,1031,77.79,71.0,71.0,理學院,光電科學與工程學系,Y,N,N,Y,Y,N,E005,N,N
7563,c52eded23a6969e09eab854f2433f3b4,1032,77.77,68.0,68.0,理學院,光電科學與工程學系,Y,N,N,Y,Y,N,E005,N,N
7564,c52eded23a6969e09eab854f2433f3b4,1041,81.19,72.0,72.0,理學院,光電科學與工程學系,Y,N,N,Y,Y,N,E005,N,N
7565,c52eded23a6969e09eab854f2433f3b4,1042,71.14,25.0,25.0,理學院,光電科學與工程學系,Y,N,N,Y,Y,N,E005,N,N
7566,c52eded23a6969e09eab854f2433f3b4,1051,85.5,88.0,88.0,理學院,光電科學與工程學系,Y,N,N,Y,Y,N,E005,N,N
7567,c52eded23a6969e09eab854f2433f3b4,1052,77.0,52.0,52.0,理學院,光電科學與工程學系,Y,N,N,Y,Y,N,E005,N,N
7568,c5730d1dbb1a9985732dc6785d5d42ed,1021,75.0,43.0,43.0,理學院,物理學系,Y,Y,N,N,N,N,A009,N,N
7569,c5730d1dbb1a9985732dc6785d5d42ed,1022,76.45,48.0,48.0,理學院,物理學系,Y,Y,N,N,N,N,A009,N,N
7570,c5730d1dbb1a9985732dc6785d5d42ed,1031,63.3,23.0,23.0,理學院,物理學系,Y,Y,N,N,N,N,A009,N,N
7571,c5730d1dbb1a9985732dc6785d5d42ed,1032,69.78,33.0,33.0,理學院,物理學系,Y,Y,N,N,N,N,A009,N,N
7572,c5730d1dbb1a9985732dc6785d5d42ed,1041,85.43,77.0,77.0,理學院,物理學系,Y,Y,N,N,N,N,A009,N,N
7573,c5730d1dbb1a9985732dc6785d5d42ed,1042,71.14,20.0,20.0,理學院,物理學系,Y,Y,N,N,N,N,A009,N,N
7574,c5730d1dbb1a9985732dc6785d5d42ed,1051,73.29,23.0,23.0,理學院,物理學系,Y,Y,N,N,N,N,A009,N,N
7575,c5730d1dbb1a9985732dc6785d5d42ed,1052,79.06,47.0,47.0,理學院,物理學系,Y,Y,N,N,N,N,A009,N,N
7576,c57868d62ba2241d64a23da35a13adfc,1021,73.76,32.0,32.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
7577,c57868d62ba2241d64a23da35a13adfc,1022,69.8,28.0,28.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
7578,c57868d62ba2241d64a23da35a13adfc,1031,73.71,45.0,45.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
7579,c57868d62ba2241d64a23da35a13adfc,1032,66.48,20.0,20.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
7580,c57868d62ba2241d64a23da35a13adfc,1041,79.89,51.0,51.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
7581,c57868d62ba2241d64a23da35a13adfc,1042,66.38,26.0,26.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
7582,c57868d62ba2241d64a23da35a13adfc,1051,89.67,93.0,93.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
7583,c57868d62ba2241d64a23da35a13adfc,1052,79.17,65.0,65.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
7584,c5b850e05f6f1f3483fc49783540c96c,1021,84.61,64.0,67.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C019,N,N
7585,c5b850e05f6f1f3483fc49783540c96c,1022,75.14,35.0,35.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C019,N,N
7586,c5b850e05f6f1f3483fc49783540c96c,1031,81.45,74.0,75.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C019,N,N
7587,c5b850e05f6f1f3483fc49783540c96c,1032,86.95,72.0,79.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C019,N,N
7588,c5b850e05f6f1f3483fc49783540c96c,1041,85.84,60.0,62.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C019,N,N
7589,c5b850e05f6f1f3483fc49783540c96c,1042,82.41,40.0,38.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C019,N,N
7590,c5b850e05f6f1f3483fc49783540c96c,1051,83.89,44.0,44.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C019,N,N
7591,c5b850e05f6f1f3483fc49783540c96c,1052,83.11,38.0,39.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C019,N,N
7592,c5c809f4aced954542fe5e0deb3eec40,1021,81.96,79.0,79.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7593,c5c809f4aced954542fe5e0deb3eec40,1022,83.62,83.0,83.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7594,c5c809f4aced954542fe5e0deb3eec40,1031,92.8,94.0,94.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7595,c5c809f4aced954542fe5e0deb3eec40,1032,87.29,92.0,92.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7596,c5c809f4aced954542fe5e0deb3eec40,1041,86.0,80.0,80.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7597,c5c809f4aced954542fe5e0deb3eec40,1042,88.41,86.0,86.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7598,c5c809f4aced954542fe5e0deb3eec40,1051,92.5,96.0,96.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7599,c5c809f4aced954542fe5e0deb3eec40,1052,86.67,83.0,83.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7600,c5cb13b64128b3bb45d83ea1301de7da,1021,89.0,91.0,91.0,管理學院,財務金融學系,Y,Y,N,Y,N,N,A017,N,N
7601,c5cb13b64128b3bb45d83ea1301de7da,1022,90.41,93.0,93.0,管理學院,財務金融學系,Y,Y,N,Y,N,N,A017,N,N
7602,c5cb13b64128b3bb45d83ea1301de7da,1031,85.1,88.0,88.0,管理學院,財務金融學系,Y,Y,N,Y,N,N,A017,N,N
7603,c5cb13b64128b3bb45d83ea1301de7da,1032,91.81,95.0,95.0,管理學院,財務金融學系,Y,Y,N,Y,N,N,A017,N,N
7604,c5cb13b64128b3bb45d83ea1301de7da,1041,84.14,74.0,74.0,管理學院,財務金融學系,Y,Y,N,Y,N,N,A017,N,N
7605,c5cb13b64128b3bb45d83ea1301de7da,1042,97.12,98.0,98.0,管理學院,財務金融學系,Y,Y,N,Y,N,N,A017,N,N
7606,c5cb13b64128b3bb45d83ea1301de7da,1051,86.46,76.0,76.0,管理學院,財務金融學系,Y,Y,N,Y,N,N,A017,N,N
7607,c5cb13b64128b3bb45d83ea1301de7da,1052,85.67,73.0,73.0,管理學院,財務金融學系,Y,Y,N,Y,N,N,A017,N,N
7608,c5ea3de4a401ed6d5d2f45bc21ad95f8,1021,88.19,88.0,88.0,文學院,中國文學系,Y,Y,Y,Y,N,Y,A001,N,N
7609,c5ea3de4a401ed6d5d2f45bc21ad95f8,1022,86.25,80.0,80.0,文學院,中國文學系,Y,Y,Y,Y,N,Y,A001,N,N
7610,c5ea3de4a401ed6d5d2f45bc21ad95f8,1031,87.39,78.0,78.0,文學院,中國文學系,Y,Y,Y,Y,N,Y,A001,N,N
7611,c5ea3de4a401ed6d5d2f45bc21ad95f8,1032,85.05,72.0,72.0,文學院,中國文學系,Y,Y,Y,Y,N,Y,A001,N,N
7612,c5ea3de4a401ed6d5d2f45bc21ad95f8,1041,79.47,33.0,33.0,文學院,中國文學系,Y,Y,Y,Y,N,Y,A001,N,N
7613,c5ea3de4a401ed6d5d2f45bc21ad95f8,1042,83.56,60.0,60.0,文學院,中國文學系,Y,Y,Y,Y,N,Y,A001,N,N
7614,c5ea3de4a401ed6d5d2f45bc21ad95f8,1051,85.56,60.0,60.0,文學院,中國文學系,Y,Y,Y,Y,N,Y,A001,N,N
7615,c5ea3de4a401ed6d5d2f45bc21ad95f8,1052,85.1,66.0,66.0,文學院,中國文學系,Y,Y,Y,Y,N,Y,A001,N,N
7616,c61757cc31342d62933074965d2a0dde,1021,48.11,0.0,0.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7617,c61757cc31342d62933074965d2a0dde,1022,74.36,36.0,36.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7618,c61757cc31342d62933074965d2a0dde,1031,53.9,3.0,3.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7619,c61757cc31342d62933074965d2a0dde,1032,45.53,2.0,2.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7620,c61757cc31342d62933074965d2a0dde,1041,55.33,6.0,6.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7621,c61757cc31342d62933074965d2a0dde,1042,48.65,7.0,7.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7622,c61757cc31342d62933074965d2a0dde,1051,46.91,2.0,2.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7623,c61757cc31342d62933074965d2a0dde,1052,73.89,32.0,32.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7624,c626c2b883bed558444cae0deac280ad,1021,76.65,51.0,47.0,管理學院,資訊管理學系,Y,N,N,Y,Y,Y,C005,N,N
7625,c626c2b883bed558444cae0deac280ad,1022,72.25,41.0,42.0,管理學院,資訊管理學系,Y,N,N,Y,Y,Y,C005,N,N
7626,c626c2b883bed558444cae0deac280ad,1031,75.65,70.0,68.0,管理學院,資訊管理學系,Y,N,N,Y,Y,Y,C005,N,N
7627,c626c2b883bed558444cae0deac280ad,1032,84.08,82.0,84.0,管理學院,資訊管理學系,Y,N,N,Y,Y,Y,C005,N,N
7628,c626c2b883bed558444cae0deac280ad,1041,78.9,52.0,58.0,管理學院,資訊管理學系,Y,N,N,Y,Y,Y,C005,N,N
7629,c626c2b883bed558444cae0deac280ad,1042,90.43,84.0,90.0,管理學院,資訊管理學系,Y,N,N,Y,Y,Y,C005,N,N
7630,c626c2b883bed558444cae0deac280ad,1051,91.75,91.0,95.0,管理學院,資訊管理學系,Y,N,N,Y,Y,Y,C005,N,N
7631,c626c2b883bed558444cae0deac280ad,1052,87.0,73.0,78.0,管理學院,資訊管理學系,Y,N,N,Y,Y,Y,C005,N,N
7632,c6475f7d41453e4073fce277f0286fff,1021,92.15,98.0,99.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C005,N,N
7633,c6475f7d41453e4073fce277f0286fff,1022,94.92,98.0,99.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C005,N,N
7634,c6475f7d41453e4073fce277f0286fff,1031,87.18,98.0,94.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C005,N,N
7635,c6475f7d41453e4073fce277f0286fff,1032,92.0,98.0,98.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C005,N,N
7636,c6475f7d41453e4073fce277f0286fff,1041,90.33,98.0,96.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C005,N,N
7637,c6475f7d41453e4073fce277f0286fff,1042,94.0,98.0,99.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C005,N,N
7638,c6475f7d41453e4073fce277f0286fff,1051,88.8,88.0,80.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C005,N,N
7639,c6475f7d41453e4073fce277f0286fff,1052,86.67,78.0,75.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C005,N,N
7640,c65c138f5650d247de673f8b45bb073f,1021,70.0,35.0,51.0,理學院,數學系,Y,Y,N,Y,N,N,D011,N,N
7641,c65c138f5650d247de673f8b45bb073f,1022,68.46,39.0,41.0,理學院,數學系,Y,Y,N,Y,N,N,D011,N,N
7642,c65c138f5650d247de673f8b45bb073f,1031,59.79,24.0,36.0,理學院,數學系,Y,Y,N,Y,N,N,D011,N,N
7643,c65c138f5650d247de673f8b45bb073f,1032,71.85,32.0,38.0,理學院,數學系,Y,Y,N,Y,N,N,D011,N,N
7644,c65c138f5650d247de673f8b45bb073f,1041,69.5,41.0,43.0,理學院,數學系,Y,Y,N,Y,N,N,D011,N,N
7645,c65c138f5650d247de673f8b45bb073f,1042,68.88,39.0,40.0,理學院,數學系,Y,Y,N,Y,N,N,D011,N,N
7646,c65c138f5650d247de673f8b45bb073f,1051,63.38,19.0,19.0,理學院,數學系,Y,Y,N,Y,N,N,D011,N,N
7647,c65c138f5650d247de673f8b45bb073f,1052,78.2,56.0,58.0,理學院,數學系,Y,Y,N,Y,N,N,D011,N,N
7648,c669328471906eccef1e30eb059ff750,1021,83.9,58.0,58.0,文學院,中國文學系,Y,Y,N,N,N,Y,A001,N,N
7649,c669328471906eccef1e30eb059ff750,1022,82.89,57.0,57.0,文學院,中國文學系,Y,Y,N,N,N,Y,A001,N,N
7650,c669328471906eccef1e30eb059ff750,1031,90.05,90.0,90.0,文學院,中國文學系,Y,Y,N,N,N,Y,A001,N,N
7651,c669328471906eccef1e30eb059ff750,1032,88.23,86.0,86.0,文學院,中國文學系,Y,Y,N,N,N,Y,A001,N,N
7652,c669328471906eccef1e30eb059ff750,1041,87.11,80.0,80.0,文學院,中國文學系,Y,Y,N,N,N,Y,A001,N,N
7653,c669328471906eccef1e30eb059ff750,1042,81.78,55.0,55.0,文學院,中國文學系,Y,Y,N,N,N,Y,A001,N,N
7654,c669328471906eccef1e30eb059ff750,1051,85.67,63.0,63.0,文學院,中國文學系,Y,Y,N,N,N,Y,A001,N,N
7655,c669328471906eccef1e30eb059ff750,1052,84.89,62.0,62.0,文學院,中國文學系,Y,Y,N,N,N,Y,A001,N,N
7656,c671594f315b88e953818a1ccbd49dd8,1021,70.41,20.0,23.0,工學院,機械工程學系,N,N,N,N,N,N,,,
7657,c671594f315b88e953818a1ccbd49dd8,1022,65.29,31.0,25.0,工學院,機械工程學系,N,N,N,N,N,N,,,
7658,c671594f315b88e953818a1ccbd49dd8,1031,72.14,61.0,59.0,工學院,機械工程學系,N,N,N,N,N,N,,,
7659,c671594f315b88e953818a1ccbd49dd8,1032,80.0,80.0,76.0,工學院,機械工程學系,N,N,N,N,N,N,,,
7660,c671594f315b88e953818a1ccbd49dd8,1041,72.77,60.0,53.0,工學院,機械工程學系,N,N,N,N,N,N,,,
7661,c671594f315b88e953818a1ccbd49dd8,1042,72.43,57.0,42.0,工學院,機械工程學系,N,N,N,N,N,N,,,
7662,c671594f315b88e953818a1ccbd49dd8,1051,76.88,52.0,52.0,工學院,機械工程學系,N,N,N,N,N,N,,,
7663,c671594f315b88e953818a1ccbd49dd8,1052,81.18,69.0,68.0,工學院,機械工程學系,N,N,N,N,N,N,,,
7664,c6bedcf86819c49132d7309516b1e670,1021,79.65,44.0,44.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7665,c6bedcf86819c49132d7309516b1e670,1022,80.48,61.0,61.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7666,c6bedcf86819c49132d7309516b1e670,1031,74.57,60.0,60.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7667,c6bedcf86819c49132d7309516b1e670,1032,78.95,59.0,59.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7668,c6bedcf86819c49132d7309516b1e670,1041,74.7,39.0,39.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7669,c6bedcf86819c49132d7309516b1e670,1042,71.33,24.0,24.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7670,c6bedcf86819c49132d7309516b1e670,1051,75.25,24.0,24.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7671,c6bedcf86819c49132d7309516b1e670,1052,77.06,43.0,43.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7672,c6e94ca5a2284b61baee4d89b93a137e,1021,67.58,8.0,12.0,管理學院,資訊管理學系,Y,Y,N,N,N,N,A015,N,N
7673,c6e94ca5a2284b61baee4d89b93a137e,1022,61.43,12.0,12.0,管理學院,資訊管理學系,Y,Y,N,N,N,N,A015,N,N
7674,c6e94ca5a2284b61baee4d89b93a137e,1031,63.37,16.0,12.0,管理學院,資訊管理學系,Y,Y,N,N,N,N,A015,N,N
7675,c6e94ca5a2284b61baee4d89b93a137e,1032,70.76,24.0,24.0,管理學院,資訊管理學系,Y,Y,N,N,N,N,A015,N,N
7676,c6e94ca5a2284b61baee4d89b93a137e,1041,64.5,4.0,4.0,管理學院,資訊管理學系,Y,Y,N,N,N,N,A015,N,N
7677,c6e94ca5a2284b61baee4d89b93a137e,1042,64.43,4.0,2.0,管理學院,資訊管理學系,Y,Y,N,N,N,N,A015,N,N
7678,c6e94ca5a2284b61baee4d89b93a137e,1051,80.0,24.0,29.0,管理學院,資訊管理學系,Y,Y,N,N,N,N,A015,N,N
7679,c6e94ca5a2284b61baee4d89b93a137e,1052,81.0,55.0,55.0,管理學院,資訊管理學系,Y,Y,N,N,N,N,A015,N,N
7680,c7764be60dcbf66c87c2f340ebf6b6e5,1021,75.71,47.0,47.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
7681,c7764be60dcbf66c87c2f340ebf6b6e5,1022,72.81,51.0,51.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
7682,c7764be60dcbf66c87c2f340ebf6b6e5,1031,70.38,51.0,51.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
7683,c7764be60dcbf66c87c2f340ebf6b6e5,1032,72.06,29.0,29.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
7684,c7764be60dcbf66c87c2f340ebf6b6e5,1041,77.58,58.0,58.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
7685,c7764be60dcbf66c87c2f340ebf6b6e5,1042,76.33,61.0,61.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
7686,c7764be60dcbf66c87c2f340ebf6b6e5,1051,85.0,83.0,83.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
7687,c7764be60dcbf66c87c2f340ebf6b6e5,1052,87.56,93.0,93.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
7688,c7c234fc7b89ecf67d6a8642c55d0f02,1021,69.79,15.0,15.0,資訊電機學院,通訊工程學系,Y,N,N,Y,N,N,D016,N,N
7689,c7c234fc7b89ecf67d6a8642c55d0f02,1022,63.19,17.0,17.0,資訊電機學院,通訊工程學系,Y,N,N,Y,N,N,D016,N,N
7690,c7c234fc7b89ecf67d6a8642c55d0f02,1031,54.32,6.0,6.0,資訊電機學院,通訊工程學系,Y,N,N,Y,N,N,D016,N,N
7691,c7c234fc7b89ecf67d6a8642c55d0f02,1032,61.95,6.0,6.0,資訊電機學院,通訊工程學系,Y,N,N,Y,N,N,D016,N,N
7692,c7c234fc7b89ecf67d6a8642c55d0f02,1041,60.14,2.0,2.0,資訊電機學院,通訊工程學系,Y,N,N,Y,N,N,D016,N,N
7693,c7c234fc7b89ecf67d6a8642c55d0f02,1042,54.22,4.0,4.0,資訊電機學院,通訊工程學系,Y,N,N,Y,N,N,D016,N,N
7694,c7c234fc7b89ecf67d6a8642c55d0f02,1051,60.14,9.0,9.0,資訊電機學院,通訊工程學系,Y,N,N,Y,N,N,D016,N,N
7695,c7c234fc7b89ecf67d6a8642c55d0f02,1052,55.17,8.0,8.0,資訊電機學院,通訊工程學系,Y,N,N,Y,N,N,D016,N,N
7696,c83ae26523357cb6b1820389f1ef6e4e,1021,74.59,35.0,40.0,工學院,機械工程學系,Y,Y,Y,Y,N,N,E004,N,N
7697,c83ae26523357cb6b1820389f1ef6e4e,1022,75.63,64.0,66.0,工學院,機械工程學系,Y,Y,Y,Y,N,N,E004,N,N
7698,c83ae26523357cb6b1820389f1ef6e4e,1031,61.95,23.0,23.0,工學院,機械工程學系,Y,Y,Y,Y,N,N,E004,N,N
7699,c83ae26523357cb6b1820389f1ef6e4e,1032,68.71,26.0,34.0,工學院,機械工程學系,Y,Y,Y,Y,N,N,E004,N,N
7700,c83ae26523357cb6b1820389f1ef6e4e,1041,71.0,30.0,43.0,工學院,機械工程學系,Y,Y,Y,Y,N,N,E004,N,N
7701,c83ae26523357cb6b1820389f1ef6e4e,1042,76.33,57.0,60.0,工學院,機械工程學系,Y,Y,Y,Y,N,N,E004,N,N
7702,c83ae26523357cb6b1820389f1ef6e4e,1051,82.45,69.0,72.0,工學院,機械工程學系,Y,Y,Y,Y,N,N,E004,N,N
7703,c83ae26523357cb6b1820389f1ef6e4e,1052,73.65,44.0,40.0,工學院,機械工程學系,Y,Y,Y,Y,N,N,E004,N,N
7704,c8625a5af08812211759d458c9df76be,1021,67.78,14.0,15.0,資訊電機學院,資訊工程學系,Y,N,N,N,N,Y,B003,Y,N
7705,c8625a5af08812211759d458c9df76be,1022,62.05,5.0,4.0,資訊電機學院,資訊工程學系,Y,N,N,N,N,Y,B003,Y,N
7706,c8625a5af08812211759d458c9df76be,1031,63.71,21.0,17.0,資訊電機學院,資訊工程學系,Y,N,N,N,N,Y,B003,Y,N
7707,c8625a5af08812211759d458c9df76be,1032,56.12,0.0,1.0,資訊電機學院,資訊工程學系,Y,N,N,N,N,Y,B003,Y,N
7708,c8625a5af08812211759d458c9df76be,1041,65.88,7.0,13.0,資訊電機學院,資訊工程學系,Y,N,N,N,N,Y,B003,Y,N
7709,c8625a5af08812211759d458c9df76be,1042,58.0,4.0,3.0,資訊電機學院,資訊工程學系,Y,N,N,N,N,Y,B003,Y,N
7710,c8625a5af08812211759d458c9df76be,1051,73.9,27.0,27.0,資訊電機學院,資訊工程學系,Y,N,N,N,N,Y,B003,Y,N
7711,c8625a5af08812211759d458c9df76be,1052,73.0,30.0,25.0,資訊電機學院,資訊工程學系,Y,N,N,N,N,Y,B003,Y,N
7712,c8e9eed84c4785c3ebcaa269b2c687a4,1021,91.0,98.0,98.0,工學院,化學工程與材料工程學系,Y,Y,N,N,N,N,A006,N,N
7713,c8e9eed84c4785c3ebcaa269b2c687a4,1022,85.3,92.0,92.0,工學院,化學工程與材料工程學系,Y,Y,N,N,N,N,A006,N,N
7714,c8e9eed84c4785c3ebcaa269b2c687a4,1031,87.88,92.0,92.0,工學院,化學工程與材料工程學系,Y,Y,N,N,N,N,A006,N,N
7715,c8e9eed84c4785c3ebcaa269b2c687a4,1032,84.2,87.0,87.0,工學院,化學工程與材料工程學系,Y,Y,N,N,N,N,A006,N,N
7716,c8e9eed84c4785c3ebcaa269b2c687a4,1041,91.88,96.0,96.0,工學院,化學工程與材料工程學系,Y,Y,N,N,N,N,A006,N,N
7717,c8e9eed84c4785c3ebcaa269b2c687a4,1042,92.22,96.0,96.0,工學院,化學工程與材料工程學系,Y,Y,N,N,N,N,A006,N,N
7718,c8e9eed84c4785c3ebcaa269b2c687a4,1051,82.64,68.0,68.0,工學院,化學工程與材料工程學系,Y,Y,N,N,N,N,A006,N,N
7719,c8e9eed84c4785c3ebcaa269b2c687a4,1052,81.0,45.0,45.0,工學院,化學工程與材料工程學系,Y,Y,N,N,N,N,A006,N,N
7720,c915dbc311c234cfbe9db2f0f4e07499,1021,70.76,11.0,11.0,地球科學學院,地球科學學系,Y,Y,N,N,N,N,A011,N,N
7721,c915dbc311c234cfbe9db2f0f4e07499,1022,71.74,29.0,29.0,地球科學學院,地球科學學系,Y,Y,N,N,N,N,A011,N,N
7722,c915dbc311c234cfbe9db2f0f4e07499,1031,59.36,9.0,9.0,地球科學學院,地球科學學系,Y,Y,N,N,N,N,A011,N,N
7723,c915dbc311c234cfbe9db2f0f4e07499,1032,70.5,15.0,15.0,地球科學學院,地球科學學系,Y,Y,N,N,N,N,A011,N,N
7724,c915dbc311c234cfbe9db2f0f4e07499,1041,62.22,4.0,4.0,地球科學學院,地球科學學系,Y,Y,N,N,N,N,A011,N,N
7725,c915dbc311c234cfbe9db2f0f4e07499,1042,71.48,16.0,16.0,地球科學學院,地球科學學系,Y,Y,N,N,N,N,A011,N,N
7726,c915dbc311c234cfbe9db2f0f4e07499,1051,69.22,24.0,24.0,地球科學學院,地球科學學系,Y,Y,N,N,N,N,A011,N,N
7727,c915dbc311c234cfbe9db2f0f4e07499,1052,78.92,44.0,44.0,地球科學學院,地球科學學系,Y,Y,N,N,N,N,A011,N,N
7728,c92329da4b17640efedca26b9c10dd9c,1021,78.91,64.0,64.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7729,c92329da4b17640efedca26b9c10dd9c,1022,71.55,34.0,34.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7730,c92329da4b17640efedca26b9c10dd9c,1031,74.86,60.0,60.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7731,c92329da4b17640efedca26b9c10dd9c,1032,80.35,75.0,75.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7732,c92329da4b17640efedca26b9c10dd9c,1041,79.42,63.0,63.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
