S_ID,學院,科系,性別,國籍,入學方式,參加社團,系學會社團,學術型社團,康樂性社團,聯誼性社團,服務性社團,工讀學期,住宿學期數,1/2不及格次數,獎勵數量,懲處數量,畢業成績排名區間,離校學年,離校學期,工作狀況,工作單位,工作職業類型,平均月收
e05269a7181cf8ae4f1eaa3546113dd1,理學院,光電科學與工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,5,0,0,0,9.0,102,1021,,,,
e05375f474b6e0d971af715f590d1d24,資訊電機學院,通訊工程學系碩士班,男,中華民國,台聯大碩士聯招(一般生),N,N,N,N,N,N,0,2,0,0,0,3.0,101,1011,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,55k~60k
e05929a835c248b21704ab25203ef1a7,文學院,法國語文學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,9,0,0,0,4.0,102,1022,全職工作,政府部門（含職業軍人）,政府公共事務類,28k~31k
e05a9615d6f875fc9ce3d6d065be0056,理學院,數學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,2.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,37k~40k
e05d4e7c368e62f7daeceb51b8b11b92,資訊電機學院,資訊工程學系,男,中華民國,繁星推薦,N,N,N,N,N,N,0,6,0,0,0,2.0,105,1052,部分工時,目前非就業中,,
e06287d64c5933e78753335d79dacecb,管理學院,財務金融學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,2,0,0,0,9.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,70k以上
e064cff3254be38335a2b6d2c4f8f712,管理學院,企業管理學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,5.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,34k~37k
e0673d0ff06709a56c791a9c51688078,工學院,化學工程與材料工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,5.0,101,1012,,,,
e0694d18694b2137762a5f0cf3e5cad7,理學院,光電科學與工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,0,0,0,0,1.0,106,1062,,,,
e06c51a35e09b1ef102a444cf27b4e26,太空及遙測研究中心,遙測科技碩士學位學程,男,中華民國,碩士班甄試(一般生),Y,N,N,N,N,Y,5,0,0,0,0,,107,1071,,,,
e06c6383d13633d95d0e7b8792991656,地球科學學院,大氣科學學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,6,0,0,0,7.0,106,1062,,,,
e06cff8eef2858b1f4c61fbe702af9a1,工學院,機械工程學系,男,中華民國,繁星推薦,N,N,N,N,N,N,0,7,0,0,0,1.0,104,1042,部分工時,目前非就業中,,
e06e4c4de03e9166fb41763ca8313b65,理學院,化學學系碩士班,女,中華民國,台聯大碩士聯招(一般生),N,N,N,N,N,N,4,0,0,0,0,9.0,105,1052,,,,
e06eebd6b4e876e5a2e225237ee2d203,文學院,英美語文學系,女,中華民國,學士班(指考分發/聯考),Y,Y,Y,N,Y,N,1,10,0,0,0,6.0,106,1062,,,,
e0714c0af78d47b4ec34bd8f8d034b5a,文學院,中國文學系,女,中華民國,繁星推薦,Y,Y,N,N,N,Y,1,4,0,0,0,4.0,106,1061,,,,
e07783e74dbc20518d14224e46ac35a4,理學院,天文研究所博士班,男,中華民國,碩士逕攻博士(一般生),N,N,N,N,N,N,0,0,0,0,0,8.0,103,1032,,,,
e0780e430f585e48f93dc6d65d62791e,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,6.0,101,1012,全職工作,政府部門（含職業軍人）,科學、技術、工程、數學類,45k~50k
e0787dfa89abc8adb311c71db9d20988,資訊電機學院,電機工程學系,男,中華民國,學士班轉學(大二),N,N,N,N,N,N,0,4,0,0,0,,101,1012,,,,
e080fc33859fa18ca3e2fba70d4045b2,理學院,光電科學與工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,2,0,0,0,0,3.0,104,1042,部分工時,目前非就業中,,
e081d6ea22c6cdd024b815323da97375,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,2.0,103,1032,,,,
e082dc8b26579803314f3e60fd3b2b24,資訊電機學院,資訊工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,2,0,2,2,8.0,101,1012,部分工時,目前非就業中,,
e0869edec6095ad3828b77c7553c4a3e,管理學院,資訊管理學系碩士班,女,中華民國,碩士班招生(一般生),Y,N,Y,N,N,N,2,3,0,0,0,4.0,104,1042,,,,
e08cedd7ad7ced2ce5dff52b81ac6b3b,管理學院,工業管理研究所碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,6.0,104,1042,,,,
e08dd6b39b6c18752c68d6d45e686a85,地球科學學院,地球科學學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,1,0,0,10.0,103,1032,,,,
e090fc8126a4525f33d030cb9f97db0d,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,5.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,50k~55k
e09159a0d0bf119bd29c53936ba213c1,管理學院,企業管理學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,3,0,0,0,9.0,106,1062,,,,
e09159fe85e7e7e6dc97d399fb88401a,文學院,藝術學研究所碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,7,0,0,0,2.0,102,1022,部分工時,目前非就業中,,
e0937ac33b3e76e61d0cbbfcf71e109c,管理學院,會計研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,10.0,103,1032,,,,
e0942c13dac5be595ede5a8ab6a1a801,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,3,0,0,0,9.0,103,1032,部分工時,目前非就業中,,
e0942fdccf4d8fc664616c486bd2b795,資訊電機學院,電機工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,4,4,0,0,0,9.0,106,1062,,,,
e09e85b27f987e53a2fbf9a3b97f3927,地球科學學院,大氣科學學系,男,中華民國,學士班申請入學,Y,Y,N,N,N,N,0,13,0,0,0,8.0,106,1062,,,,
e0a7cc53c918957a2f09f38f20437b24,工學院,化學工程與材料工程學系,女,中華民國,繁星推薦,Y,Y,N,N,N,N,3,4,0,0,0,4.0,106,1062,,,,
e0ac7e96c7153c901dbd0b0cdfc6df82,理學院,光電科學與工程學系,男,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,Y,0,10,0,0,0,8.0,106,1062,,,,
e0b2ae06915cad7ff46188210aac1f97,工學院,機械工程學系,男,中華民國,繁星推薦,N,N,N,N,N,N,0,7,0,0,0,8.0,104,1042,部分工時,目前非就業中,,
e0b5107da4c1a715aee50d80a91a4b9b,管理學院,企業管理學系碩士班,男,中國,碩士班(大陸地區聯合招生),N,N,N,N,N,N,2,0,0,0,0,8.0,106,1062,,,,
e0b6331fcd2ba64265235f27c4a099aa,工學院,機械工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,3,7,0,0,0,10.0,106,1062,,,,
e0ba54219ba550ff1efe909e57494f04,工學院,土木工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,9.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,建築營造類,50k~55k
e0bb234291c654fec32d76dd41ae62d0,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,9,0,0,0,0,6.0,105,1052,,,,
e0bcab5e8116ae8404796aa7e70a0e8c,工學院,材料科學與工程研究所碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,4.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,製造類,45k~50k
e0bdaa16be023c52b3015d0c0541c00c,客家學院,客家語文暨社會科學學系客家政治經濟碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,7.0,103,1032,,,,
e0bf9a93be204525f0457b64749e3af8,工學院,機械工程學系,女,中華民國,學士班繁星計畫,N,N,N,N,N,N,0,2,0,0,0,7.0,102,1022,,,,
e0c81a161bc49da30eeddda5095bda0c,工學院,機械工程學系,男,中華民國,學士班轉學(大二),N,N,N,N,N,N,0,0,0,0,0,,101,1011,,,,
e0cad13bb3cae21b02cb138273930863,管理學院,企業管理學系,女,中華民國,學士班轉學(大二),Y,N,N,Y,Y,N,0,0,0,0,0,,106,1062,,,,
e0d04032129f41141072cbcfa44ac039,生醫理工學院,生醫科學與工程學系生物醫學工程碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,5,0,0,0,0,7.0,106,1061,,,,
e0d5b66cdf56c709f1f107b94365133a,資訊電機學院,資訊工程學系,女,中華民國,學士班(指考分發/聯考),Y,N,N,N,N,Y,0,2,0,0,0,7.0,106,1062,,,,
e0da6bc4be40da86f629b275e5b9589d,管理學院,工業管理研究所碩士班,男,中華民國,碩士班招生(一般生),Y,N,N,N,N,Y,7,0,0,0,0,1.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,製造類,55k~60k
e0de6f21756018357b8bfe7ba81092f2,理學院,數學系,男,中華民國,繁星推薦,N,N,N,N,N,N,0,2,1,0,0,7.0,104,1042,,,,
e0e3064d0d7d1dcc752aa4c08c05cc5f,工學院,化學工程與材料工程學系博士班,男,中華民國,碩士逕攻博士(一般生),N,N,N,N,N,N,9,1,0,0,0,7.0,106,1062,,,,
e0e679aa0ec01e899b4b3a7b7f6b197b,管理學院,財務金融學系,女,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,N,0,8,0,0,0,4.0,106,1062,,,,
e0e9bb395af9b8c961b9c3fdb8b2cb50,資訊電機學院,資訊工程學系,男,中華民國,學士班(指考分發-外加名額),N,N,N,N,N,N,0,3,0,0,0,8.0,104,1042,部分工時,目前非就業中,,
e0ecfa34aa2c8f8169aa14c5b9914797,管理學院,企業管理學系碩士班,男,中華民國,碩士班招生(一般生),Y,N,N,N,N,Y,4,0,0,0,0,7.0,106,1061,,,,
e0edd73f2c1d5297a2b99a34d3cdfeb5,管理學院,資訊管理學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,3.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,70k以上
e0f6987250f38cffa971acb05be6e6ed,管理學院,管理學院高階主管企管碩士班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,3.0,104,1042,,,,
e0f6ddc028260213ec2645a6d10cbcca,理學院,光電科學與工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,8,0,0,2,4.0,103,1032,部分工時,目前非就業中,,
e10c7be271d2e680a1b79e2c393ef97a,工學院,能源工程研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,4.0,104,1041,,,,
e11ccb071fa9aa56bf40c543e4d9b944,地球科學學院,地球科學學系地球物理博士班,男,中華民國,博士班招生(一般生),N,N,N,N,N,N,1,0,0,0,0,2.0,104,1042,全職工作,學校（包括公立及私立大學、高中、高職、國中小…等）,教育與訓練類,150k~170k
e1245ab43b6d8efdd2d0eac2eabf7184,工學院,化學工程與材料工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,6,0,0,0,0,3.0,106,1062,,,,
e12a5eb2ff9b17c5f901c0a1c946366d,資訊電機學院,資訊工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,5.0,103,1032,,,,
e12bdd83891e764401e05c3a959ec9f8,理學院,光電科學與工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,5.0,101,1011,全職工作,企業（包括民營企業或國營企業…等）,建築營造類,45k~50k
e12dc6b880ae7bf29f41d761fd58ab9f,管理學院,資訊管理學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,10.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,45k~50k
e12ee4e716cc3c9b3f242a2d87feb77f,資訊電機學院,電機工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,1,0,0,0,2.0,103,1032,,,,
e1315c46858a62680bf349e8cc2351bb,資訊電機學院,資訊工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,4,3,0,0,0,2.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,52k~55k
e13496b9bfa1d6b5170ee10d92449a82,地球科學學院,大氣科學學系,男,中華民國,學士班申請入學,Y,Y,N,N,N,N,11,9,0,0,0,5.0,105,1052,部分工時,目前非就業中,,
e13af12fa8267a9ecad07025cd071b0a,理學院,天文研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,1,10.0,102,1021,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,31k~34k
e13fba99f7b00b86222d3bdaafcd5b6a,管理學院,資訊管理學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,3,0,0,0,9.0,106,1061,,,,
e143e1c15b73d003bf83ccb72c7ae8c5,理學院,數學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,4,0,0,2,5.0,104,1041,部分工時,目前非就業中,,
e1479972592177aab933e990d1d93ec1,管理學院,人力資源管理研究所碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,1.0,105,1052,,,,
e148d737980cfd7b2d1a30b04167299d,資訊電機學院,電機工程學系碩士班,男,中華民國,台聯大碩士聯招(一般生),N,N,N,N,N,N,0,3,0,0,0,4.0,101,1012,,,,
e14ac10dcae6b3e738b75800c9c8f36b,地球科學學院,應用地質研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,7,0,0,0,0,4.0,105,1052,,,,
e14cb485ce5f2742f6260da711cfb166,管理學院,資訊管理學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,3.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,45k~50k
e151f930b0bfb8b0063ae93f5498fd1c,管理學院,資訊管理學系,女,中華民國,繁星推薦,Y,Y,N,Y,N,N,4,3,0,0,0,6.0,106,1062,,,,
e1533e72f0422a6d9a9e27648b8b4832,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,7.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,70k以上
e155cfda1fb2efc3567734ad418163e7,工學院,機械工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,1.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,60k~65k
e15f1efc8554b78a33d43bdb227c4e78,管理學院,管理學院高階主管企管碩士班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,2.0,101,1012,,,,
e1612ac828583812ef5fc481ad3b30b7,理學院,物理學系,男,馬來西亞,學士班僑生(海招會-聯合分發),N,N,N,N,N,N,8,6,0,0,0,10.0,103,1032,,,,
e163974414307fbf875d22394324fae3,管理學院,產業經濟研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,7.0,101,1011,全職工作,企業（包括民營企業或國營企業…等）,企業經營管理類,45k~50k
e1670b60a1421688deb9139d22a16423,地球科學學院,地球科學學系地球物理碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,6,0,0,0,0,6.0,105,1052,部分工時,目前非就業中,,
e16e9a1fd8973f9809fa536205b73ba1,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,3,9,0,0,0,4.0,103,1032,,,,
e17fcabc83e24a296ab63b18b7764291,管理學院,資訊管理學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,0,3.0,101,1012,部分工時,目前非就業中,,
e1817d3eda245ed9f42e77d57a644055,管理學院,財務金融學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,1,6,0,0,0,4.0,104,1042,,,,
e1832507c125d61b1532d97ea5aa7083,資訊電機學院,電機工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,3.0,103,1031,,,,
e183f8ea64af56865b951d732fc648a7,管理學院,管理學院高階主管企管碩士班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,9.0,101,1012,,,,
e18901f083e348d3e911cd31465aedb7,理學院,統計研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,7,0,0,0,0,1.0,106,1062,,,,
e18937bb8d07f22c78c6999f15173f43,管理學院,工業管理研究所碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,10.0,106,1062,,,,
e18aa6d64c014ac5754e28681693bbea,工學院,機械工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,2,0,0,0,0,6.0,106,1061,,,,
e18b33874b9eb45318988797973d504d,管理學院,企業管理學系碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,10.0,103,1031,,,,
e18f245bb411f5e7e68ca37c2fc06ebd,管理學院,管理學院高階主管企管碩士班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,6.0,103,1032,,,,
e18f84bc00a9595c35e928c13bfd143b,理學院,數學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,6,4,0,0,0,,107,1071,,,,
e18fc88007b4e90747cb65a3420a2e04,工學院,土木工程學系碩士班,男,越南,碩士外籍生申請,N,N,N,N,N,N,6,0,0,0,0,2.0,106,1061,,,,
e193948d459e4aeb1761eca1cea65041,工學院,機械工程學系,男,中華民國,繁星推薦,N,N,N,N,N,N,0,10,0,0,0,7.0,106,1062,,,,
e194f4e7f591ff5deeb97665c5b4384c,資訊電機學院,通訊工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,7.0,102,1022,,,,
e19867e0f62ca6a364086d01a34924a6,資訊電機學院,資訊工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,5.0,102,1022,,,,
e19e29da50a541e2b5e2136a4cbb0cf7,管理學院,資訊管理學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,2,6,1,0,0,7.0,106,1062,,,,
e1a30f68704e5d62ddea4c518a045de1,地球科學學院,地球科學學系地球物理碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,4.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,其他
e1a3fe52480b2d278e9219569026ed7f,管理學院,企業管理學系,女,中華民國,學士班(指考分發/聯考),Y,Y,N,N,Y,N,2,6,0,0,0,6.0,105,1052,全職工作,非營利機構,個人及社會服務類,28k~31k
e1a83766d7a6a38b911cfb571766120e,工學院,化學工程與材料工程學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,2,0,0,0,0,9.0,106,1062,,,,
e1b155212145ed4d3688f31801317cca,管理學院,資訊管理學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,8.0,102,1022,,,,
e1b602bf79937ab2b036af6f6dcbcc0e,管理學院,資訊管理學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,0,0,0,0,1.0,104,1042,,,,
e1b809d03cb214303c3c5068dd126708,管理學院,企業管理學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,2,9,0,0,1,6.0,106,1062,,,,
e1b8d9105331dd7eaa92eecdd3bd6986,工學院,化學工程與材料工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,8,0,0,0,2.0,103,1032,部分工時,目前非就業中,,
e1bedec7b860d0ef0f6e41e895605434,工學院,土木工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,5,0,0,0,0,9.0,105,1052,部分工時,目前非就業中,,
e1bffafe20c8c868153fe6f1677332dc,資訊電機學院,電機工程學系,男,中華民國,學士班申請入學,Y,Y,N,N,N,N,4,6,0,0,2,8.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,製造類,34k~37k
e1c51636ea07cfb9beecdd7c3c0e1d37,資訊電機學院,通訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,5,0,0,0,0,7.0,105,1052,,,,
e1cd446f6782a3b0edbab57a275d2f69,資訊電機學院,資訊工程學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,6.0,101,1011,,,,
e1cf1f67d3fb318997ecbfbb74823e6f,資訊電機學院,資訊工程學系,女,中華民國,學士班轉學(大二),Y,N,N,N,N,Y,1,0,0,0,0,,106,1062,,,,
e1d297ef9dd98a2c94fe367622aac72d,管理學院,企業管理學系,女,中華民國,學士班申請入學,Y,Y,N,N,Y,N,0,9,0,0,2,6.0,105,1052,部分工時,目前非就業中,,
e1dc2ec98d560b9b504479576ef983c9,理學院,化學學系,女,中華民國,繁星推薦,Y,Y,N,Y,N,N,2,10,0,0,0,2.0,106,1062,,,,
e1dd124f7550ef6b71e63d3017cd9ab9,資訊電機學院,通訊工程學系,女,中華民國,學士班申請入學,Y,Y,N,Y,N,Y,2,10,0,0,0,4.0,106,1062,,,,
e1e29d2a9ffab0119a21e159cc9c3030,理學院,物理學系,男,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,N,2,12,0,0,0,2.0,105,1052,部分工時,目前非就業中,,
e1e3758243641002fc403e58f2cfa72b,資訊電機學院,資訊工程學系博士班,男,中華民國,學士逕攻博士(一般生),N,N,N,N,N,N,5,1,0,0,0,7.0,105,1052,,,,
e1e66a9c4d961706c5003cdef4b81af2,地球科學學院,地球科學學系地球物理博士班,女,中華民國,博士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,5.0,101,1012,全職工作,政府部門（含職業軍人）,政府公共事務類,45k~50k
e1e783f193b9e28bf58e216840f5da1c,文學院,中國文學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,1,0,0,0,0,7.0,105,1052,全職工作,學校（包括公立及私立大學、高中、高職、國中小…等）,教育與訓練類,60k~65k
e1e8ee1fe3652649d3af9a3a984110c5,工學院,材料科學與工程研究所碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,6,1,0,0,0,4.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,43k~46k
e1eec26c76679418dcf992c33a04e67b,理學院,物理學系碩士班,男,印尼,碩士外籍生申請,N,N,N,N,N,N,6,3,0,0,1,10.0,106,1061,,,,
e1f45078fcaf5b98a08d80b0d4fb3bb3,工學院,土木工程學系博士班,男,中華民國,博士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,3.0,104,1041,全職工作,政府部門（含職業軍人）,建築營造類,70k~75k
e1f4d54fb8b1ddc34b28d48aeee27a55,工學院,土木工程學系,男,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,N,0,2,0,0,0,10.0,105,1052,部分工時,目前非就業中,,
e1f63835f0c17e92281b6baf8661f760,工學院,機械工程學系,男,中華民國,繁星推薦,Y,N,N,N,Y,Y,1,0,0,0,0,2.0,106,1062,,,,
e1f6875504865af05ddc345a63ed44cb,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,10,0,0,0,7.0,106,1062,,,,
e1f6b646a344a53fdfe22c1396dc7283,工學院,化學工程與材料工程學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,5,0,0,0,0,6.0,106,1062,,,,
e1f7ec5f703933ffae274771a789ec08,理學院,數學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,8,0,0,0,1.0,106,1062,,,,
e1fcc5dd98e1c6f01b3abedb6f65f1bf,理學院,化學學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,9.0,102,1022,部分工時,目前非就業中,,
e1fd94b8703a54b32a88803a8ee320cd,地球科學學院,地球科學學系地球物理碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,3,0,0,0,3.0,103,1032,全職工作,政府部門（含職業軍人）,科學、技術、工程、數學類,22k~25k
e20c14f1dd9ba04196cd48b44c6f3c3b,資訊電機學院,資訊工程學系,男,中華民國,學士班轉學(大二),N,N,N,N,N,N,2,6,0,0,0,,102,1022,部分工時,目前非就業中,,
e20fe0e547d09fc969103ce903532b33,資訊電機學院,通訊工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,7.0,102,1021,,,,
e21888165e9cd348eacad1a25ce1a3fb,管理學院,企業管理學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,1,4.0,102,1022,,,,
e219266f939afc7adaae56e53afda052,管理學院,財務金融學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,7,0,0,0,3.0,102,1022,,,,
e21a184d5562478cb8e32943d6e7c2c5,工學院,機械工程學系碩士班,女,中華民國,碩士班招生(一般生),Y,N,N,N,Y,N,0,3,0,0,0,2.0,103,1032,,,,
e21f0a20be10b50d757aa8e05d1a394b,文學院,中國文學系,女,中華民國,學士班申請入學,N,N,N,N,N,N,0,8,0,0,0,4.0,104,1042,部分工時,目前非就業中,,
e2205875f90597b24f2aa7a30cb4c8bd,客家學院,客家語文暨社會科學學系客家研究碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,5.0,106,1061,,,,
e220af3e37cd61bffa0dea3d6252259e,資訊電機學院,網路學習科技研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,40k~45k
e22124a3753ab50765c676d5bef24b59,工學院,機械工程學系光機電工程碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,5,0,0,0,7.0,101,1011,全職工作,企業（包括民營企業或國營企業…等）,製造類,40k~45k
e2221cd9d88336dab1149e8b11d69026,工學院,營建管理研究所碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,10.0,105,1051,,,,
e22be82600af69a7e9f83a1bd3e97719,管理學院,財務金融學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,3,0,0,0,1.0,101,1012,部分工時,目前非就業中,,
e22ecc30c90434327685ba62d55542ec,管理學院,企業管理學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,8.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,行銷與銷售類,37k~40k
e2325993f298abbf8162129109f4bd13,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,1,0,0,0,0,6.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,60k~65k
e232b9d4082adb47c910dbff7c4a4d90,工學院,機械工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,8,0,0,0,0,2.0,106,1062,,,,
e234f69314418c74a842afab33987824,客家學院,客家語文研究所碩士班,女,中華民國,碩士班招生(在職生),N,N,N,N,N,N,0,0,0,0,0,3.0,101,1012,,,,
